;codePostal_recons;prix_m2_mean;prix_m2_std;prix_m2_max;prix_m2_min;tc_am_reg;prix_m2_cv;cluster;mapCoordonneesLatitude;mapCoordonneesLongitude;geometry
0;01000;2353.122340917193;465.60483724317976;4875.0;1835.0488888888888;2.9720790402808284;0.1978668210942648;3;46.20312473447712;5.22559566993464;POINT (5.22559566993464 46.20312473447712)
1;01000;2353.122340917193;465.60483724317976;4875.0;1835.0488888888888;2.9720790402808284;0.1978668210942648;3;46.24705;5.96507;POINT (5.96507 46.24705)
2;01090;2868.291255068359;336.0399201853524;3598.24347826087;2245.1275;5.69179211925388;0.11715683321613853;3;46.093604016;4.779604192000001;POINT (4.779604192000001 46.093604016)
3;01100;1724.7590222698107;278.41553455285657;2796.891111111111;1377.4959999999999;5.018533236130351;0.16142286021293412;1;46.25578210106383;5.649442393617021;POINT (5.649442393617021 46.25578210106383)
4;01110;1457.0139246999613;472.71006507452216;2511.36;785.71;11.273123764371086;0.32443757541429535;0;45.982304152542376;5.581596949152542;POINT (5.581596949152542 45.982304152542376)
5;01120;3246.3401234400903;399.88171368646977;4168.442000000001;2476.2936363636363;7.799586341095566;0.12317924138605725;3;45.84987914046121;5.055165104821803;POINT (5.055165104821803 45.84987914046121)
6;01130;1578.1306892551893;510.38186366102315;3037.99;568.63;1.7669834930199135;0.323409123931239;1;46.16886707865169;5.661748426966292;POINT (5.661748426966292 46.16886707865169)
7;01140;2323.152505116082;398.55191062713425;2970.2857894736844;1268.0833333333333;10.816182760260574;0.17155649908881881;1;46.16769005780347;4.831375568400771;POINT (4.831375568400771 46.16769005780347)
8;01150;2634.934574753222;333.17018265093657;3173.896279069768;1897.812;4.246056571327395;0.12644343652522758;1;45.88300135416667;5.330084856770833;POINT (5.330084856770833 45.88300135416667)
9;01160;2237.600896783432;460.26775725408936;3131.265;431.03;9.315342675508042;0.20569698462121988;1;46.064396408268735;5.330874366925065;POINT (5.330874366925065 46.064396408268735)
10;01170;4769.5968856074405;336.3043621883885;5488.127619047619;4180.4575;4.7753958751050485;0.07051001798563064;3;46.31646404563405;6.057547033786749;POINT (6.057547033786749 46.31646404563405)
11;01190;1811.6661970223715;193.9957663814179;2192.791935483871;1373.1066666666666;4.31298545497425;0.10708140754641586;1;46.42093748549323;4.953108220502902;POINT (4.953108220502902 46.42093748549323)
12;01200;2783.663379603222;529.0316987578445;4178.8575;1203.025;9.144389212704551;0.1900487331313931;1;46.105105664527954;5.824517809349221;POINT (5.824517809349221 46.105105664527954)
13;01210;5381.813977404915;372.29337400260346;6429.9464;4640.806842105263;3.0108791817717195;0.06917618772511375;3;46.26452573878628;6.103518872031662;POINT (6.103518872031662 46.26452573878628)
14;01220;6444.939730648453;501.49166253450784;7296.765555555556;5285.096153846154;2.4982768628056373;0.07781169157404216;2;46.35445742174629;6.134226062602965;POINT (6.134226062602965 46.35445742174629)
15;01230;1267.6429336734695;410.0947461810858;2118.825;403.985;3.2948525491109493;0.323509669235234;1;45.9339766442953;5.464069932885907;POINT (5.464069932885907 45.9339766442953)
16;01240;2354.6859558020483;336.03848644453046;3347.2942857142857;1639.815;7.465969727247246;0.14271053242429932;1;46.098196565656565;5.163235;POINT (5.163235 46.098196565656565)
17;01250;2159.296223585594;265.18159343495597;2640.7316666666666;1682.9271428571428;5.757237490613787;0.12280927023278529;1;46.20157236286919;5.352772201125176;POINT (5.352772201125176 46.20157236286919)
