Year;Month;departement;prix_m2_vente;date
2020;1;52;945.0838343558282;2020-01-01
2020;1;53;1345.2883849557522;2020-01-01
2020;1;54;1849.8831988873435;2020-01-01
2020;1;55;989.1650471698113;2020-01-01
2020;1;56;2519.7133923444976;2020-01-01
2020;1;57;2004.213680445151;2020-01-01
2020;1;58;940.3455910543131;2020-01-01
2020;1;59;2071.1265909090907;2020-01-01
2020;1;60;2217.666833890747;2020-01-01
2020;1;61;1202.8844642857143;2020-01-01
2020;1;62;2167.6406588498044;2020-01-01
2020;1;63;1703.1614766558089;2020-01-01
2020;1;64;3236.398808885484;2020-01-01
2020;1;65;1517.8041854934602;2020-01-01
2020;1;66;2369.624778325123;2020-01-01
2020;1;67;2819.734456928839;2020-01-01
2020;1;68;2304.149579766537;2020-01-01
2020;1;69;3984.685766501065;2020-01-01
2020;1;70;1091.697104247104;2020-01-01
2020;1;71;1303.06808538163;2020-01-01
2020;1;72;1441.581225710015;2020-01-01
2020;1;73;3573.8269701181375;2020-01-01
2020;1;74;4447.794585687382;2020-01-01
2020;1;75;11791.505271551725;2020-01-01
2020;1;76;2106.24054368204;2020-01-01
2020;1;77;2759.3874765335077;2020-01-01
2020;1;78;4057.73566548583;2020-01-01
2020;1;79;1198.6435648994516;2020-01-01
2020;1;80;1927.4607590132825;2020-01-01
2020;1;81;1546.7052245706736;2020-01-01
2020;1;82;1670.4690855106887;2020-01-01
2020;1;83;4046.0162590261066;2020-01-01
2020;1;84;2537.6702069239955;2020-01-01
2020;1;85;2335.617744827586;2020-01-01
2020;1;86;1263.6492430278886;2020-01-01
2020;1;87;1308.7133869526363;2020-01-01
2020;1;88;1191.1763392857142;2020-01-01
2020;1;89;1284.9235536547433;2020-01-01
2020;1;90;1525.008409090909;2020-01-01
2020;1;91;3153.7782540498847;2020-01-01
2020;1;92;7312.771633368384;2020-01-01
2020;1;93;4331.403004798819;2020-01-01
2020;1;94;5000.114888468809;2020-01-01
2020;1;95;3449.9735951661632;2020-01-01
2020;1;97;2668.3870955882353;2020-01-01
2020;1;na;2746.2109888641426;2020-01-01
2020;2;01;3039.572075320513;2020-02-01
2020;2;02;1527.6635802469136;2020-02-01
2020;2;03;1188.8103265306124;2020-02-01
2020;2;04;2034.1160833333333;2020-02-01
2020;2;05;2562.8909655172415;2020-02-01
2020;2;06;5508.083510608983;2020-02-01
2020;2;07;1764.3224829931974;2020-02-01
2020;2;08;1144.7928235294119;2020-02-01
2020;2;09;1381.4039455782313;2020-02-01
2020;2;10;1604.459724770642;2020-02-01
2020;2;11;1828.3049617151607;2020-02-01
2020;2;12;1439.0573891625618;2020-02-01
2020;2;13;3655.1352053742808;2020-02-01
2020;2;14;2820.898465266559;2020-02-01
2020;2;15;1576.6133653846155;2020-02-01
2020;2;16;1637.8148638132295;2020-02-01
2020;2;17;2914.752837837838;2020-02-01
2020;2;18;1198.6501910828024;2020-02-01
2020;2;19;1228.534139534884;2020-02-01
2020;2;20;3890.95275;2020-02-01
2020;2;21;2120.784343257443;2020-02-01
2020;2;22;1848.1947407407408;2020-02-01
2020;2;23;771.7036818181818;2020-02-01
2020;2;24;1575.6075124378108;2020-02-01
2020;2;25;1902.1963287671233;2020-02-01
2020;2;26;2078.0246494464945;2020-02-01
2020;2;27;1947.3430120481928;2020-02-01
2020;2;28;2086.9588606676343;2020-02-01
2020;2;29;1869.6901470588234;2020-02-01
2020;2;30;2429.972836734694;2020-02-01
2020;2;31;2922.3840966010735;2020-02-01
2020;2;32;1578.3773437500001;2020-02-01
2020;2;33;3711.681192893401;2020-02-01
2020;2;34;3361.375178346622;2020-02-01
2020;2;35;2804.0104013961604;2020-02-01
2020;2;36;1094.4967961165048;2020-02-01
2020;2;37;2347.7061805555554;2020-02-01
2020;2;38;2607.4216836734695;2020-02-01
2020;2;39;1389.1713541666668;2020-02-01
2020;2;40;2588.1059891598916;2020-02-01
2020;2;41;1423.2111260053618;2020-02-01
2020;2;42;1606.4972069825437;2020-02-01
2020;2;43;1435.6919607843136;2020-02-01
2020;2;44;2936.22810097533;2020-02-01
2020;2;45;1916.1637191854234;2020-02-01
2020;2;46;1560.5383018867924;2020-02-01
2020;2;47;1615.5793999999999;2020-02-01
2020;2;48;1282.7688888888888;2020-02-01
2020;2;49;2037.2950579150581;2020-02-01
2020;2;50;1605.2899798387095;2020-02-01
2020;2;51;2223.1762857142858;2020-02-01
2020;2;52;1033.7504210526315;2020-02-01
2020;2;53;1636.7040625;2020-02-01
2020;2;54;1966.4403989361701;2020-02-01
2020;2;55;990.1138095238096;2020-02-01
2020;2;56;2449.527986348123;2020-02-01
2020;2;57;1944.6127694859038;2020-02-01
2020;2;58;1045.7585792349728;2020-02-01
2020;2;59;2381.742752962625;2020-02-01
2020;2;60;2297.430824442289;2020-02-01
2020;2;61;1141.1151648351647;2020-02-01
2020;2;62;2172.976787383178;2020-02-01
2020;2;63;1982.6452574525745;2020-02-01
2020;2;64;3451.9603076923077;2020-02-01
2020;2;65;1312.2394871794872;2020-02-01
2020;2;66;2224.067074164629;2020-02-01
2020;2;67;3166.776462984724;2020-02-01
2020;2;68;2380.1052787456447;2020-02-01
2020;2;69;4302.3653505747125;2020-02-01
2020;2;70;1299.4907476635515;2020-02-01
2020;2;71;1493.9713960113959;2020-02-01
2020;2;72;1461.9251024590162;2020-02-01
2020;2;73;3486.2330092592592;2020-02-01
2020;2;74;4438.283556740289;2020-02-01
2020;2;75;11765.089673366836;2020-02-01
2020;2;76;2226.557651775487;2020-02-01
2020;2;77;2947.1919024571853;2020-02-01
2020;2;78;4074.3915595505623;2020-02-01
2020;2;79;1210.447476635514;2020-02-01
2020;2;80;2113.6754048964217;2020-02-01
2020;2;81;1587.7459891598917;2020-02-01
2020;2;82;1682.0335248041774;2020-02-01
2020;2;83;3954.5817758089365;2020-02-01
2020;2;84;2486.4414366197184;2020-02-01
2020;2;85;2299.490867293626;2020-02-01
2020;2;86;1438.4785770750989;2020-02-01
2020;2;87;1415.6712189054726;2020-02-01
2020;2;88;1276.328181818182;2020-02-01
2020;2;89;1262.8142557651993;2020-02-01
2020;2;90;1509.3384782608698;2020-02-01
2020;2;91;3249.003151602104;2020-02-01
2020;2;92;7621.882550052687;2020-02-01
2020;2;93;4490.806851351351;2020-02-01
2020;2;94;4970.10473125884;2020-02-01
2020;2;95;3554.6168910021947;2020-02-01
2020;2;97;2615.453502202643;2020-02-01
2020;2;na;3030.2771222527476;2020-02-01
2020;3;01;2922.1019358669832;2020-03-01
2020;3;02;1477.0526464208244;2020-03-01
2020;3;03;1205.2279411764705;2020-03-01
2020;3;04;1937.7711428571429;2020-03-01
2020;3;05;2216.8997222222224;2020-03-01
2020;3;06;5400.82241691843;2020-03-01
2020;3;07;1870.7404958677687;2020-03-01
2020;3;08;1169.0515942028985;2020-03-01
2020;3;09;1257.2922727272726;2020-03-01
2020;3;10;1394.0521395348837;2020-03-01
2020;3;11;1796.3488593155894;2020-03-01
2020;3;12;1496.217011494253;2020-03-01
2020;3;13;3846.951680825243;2020-03-01
2020;3;14;2575.7259557344064;2020-03-01
2020;3;15;1337.6591489361704;2020-03-01
2020;3;16;1492.51824120603;2020-03-01
2020;3;17;2782.025130522088;2020-03-01
2020;3;18;1217.077142857143;2020-03-01
2020;3;19;1323.1455172413794;2020-03-01
2020;3;20;3686.8797297297297;2020-03-01
2020;3;21;2194.6414;2020-03-01
2020;3;22;1937.6019005847952;2020-03-01
2020;3;23;852.0197222222222;2020-03-01
2020;3;24;1529.6945894736843;2020-03-01
2020;3;25;1869.6336507936508;2020-03-01
2020;3;26;2096.4363350785343;2020-03-01
2020;3;27;1883.7223262032087;2020-03-01
2020;3;28;1972.509223300971;2020-03-01
2020;3;29;2041.033815261044;2020-03-01
2020;3;30;2485.485472747497;2020-03-01
2020;3;31;2910.018888888889;2020-03-01
2020;3;32;1664.9460000000001;2020-03-01
2020;3;33;3624.865013082156;2020-03-01
2020;3;34;3191.88201984822;2020-03-01
2020;3;35;2990.9080970149253;2020-03-01
2020;3;36;1166.3143382352941;2020-03-01
2020;3;37;2238.384427609428;2020-03-01
2020;3;38;2908.1789634146344;2020-03-01
2020;3;39;1600.0417204301075;2020-03-01
2020;3;40;2855.8834507042257;2020-03-01
2020;3;41;1427.6200297619048;2020-03-01
2020;3;42;1733.316515151515;2020-03-01
2020;3;43;1559.9877777777776;2020-03-01
2020;3;44;3082.7729758935993;2020-03-01
2020;3;45;1790.721270310192;2020-03-01
2020;3;46;1552.8179324894513;2020-03-01
2020;3;47;1429.054644970414;2020-03-01
2020;3;48;1446.3158333333333;2020-03-01
2020;3;49;1993.1678936605317;2020-03-01
2020;3;50;1654.6771705426358;2020-03-01
2020;3;51;2021.1710653753028;2020-03-01
2020;3;52;1047.269381443299;2020-03-01
2020;3;53;1414.8258870967743;2020-03-01
2020;3;54;2026.9037280701755;2020-03-01
2020;3;55;939.4715873015873;2020-03-01
2020;3;56;2423.6581834215167;2020-03-01
2020;3;57;2059.1166113744075;2020-03-01
2020;3;58;1031.116935483871;2020-03-01
2020;3;59;2412.5789593657087;2020-03-01
2020;3;60;2328.6168993506494;2020-03-01
2020;3;61;1403.387894736842;2020-03-01
2020;3;62;2232.9214285714284;2020-03-01
2020;3;63;1856.7253526970953;2020-03-01
2020;3;64;3545.7543194192376;2020-03-01
2020;3;65;1565.3499029126215;2020-03-01
2020;3;66;2321.1004238618525;2020-03-01
2020;3;67;3038.3112442396314;2020-03-01
2020;3;68;2340.2902964959567;2020-03-01
2020;3;69;4248.040803484995;2020-03-01
2020;3;70;1545.377254901961;2020-03-01
2020;3;71;1389.3078544061302;2020-03-01
2020;3;72;1628.790597826087;2020-03-01
2020;3;73;4197.068593350384;2020-03-01
2020;3;74;4584.2246753246745;2020-03-01
2020;3;75;11965.931201201201;2020-03-01
2020;3;76;2134.9934587378643;2020-03-01
2020;3;77;2964.756052269601;2020-03-01
2020;3;78;4582.828153526971;2020-03-01
2020;3;79;1295.597924528302;2020-03-01
2020;3;80;2137.698439425051;2020-03-01
2020;3;81;1668.0575180722892;2020-03-01
2020;3;82;1723.2334343434345;2020-03-01
2020;3;83;4004.5942915690866;2020-03-01
2020;3;84;2521.6173724007563;2020-03-01
2020;3;85;2098.7584559710494;2020-03-01
2020;3;86;1543.2347286821705;2020-03-01
2020;3;87;1643.6679565217391;2020-03-01
2020;3;88;1248.0937288135592;2020-03-01
2020;3;89;1383.0745381526103;2020-03-01
2020;3;90;1610.3461818181818;2020-03-01
2020;3;91;3284.4503041543026;2020-03-01
2020;3;92;7563.795721877767;2020-03-01
2020;3;93;4499.764005994006;2020-03-01
2020;3;94;5104.439027322404;2020-03-01
2020;3;95;3619.9558253588516;2020-03-01
2020;3;97;2727.7506614785993;2020-03-01
2020;3;na;3264.550579297246;2020-03-01
2020;4;01;3585.1007792207793;2020-04-01
2020;4;02;1792.5583035714285;2020-04-01
2020;4;03;910.2114285714287;2020-04-01
2020;4;04;2186.6709803921567;2020-04-01
2020;4;05;3015.3090566037736;2020-04-01
2020;4;06;5355.950422297297;2020-04-01
2020;4;07;1801.8531999999998;2020-04-01
2020;4;08;1444.3690000000001;2020-04-01
2020;4;09;1452.4107692307693;2020-04-01
2020;4;10;1670.8082000000002;2020-04-01
2020;4;11;1989.8629069767442;2020-04-01
2020;4;12;1826.8929787234042;2020-04-01
2020;4;13;4341.664890756302;2020-04-01
2020;4;14;2147.8570142180097;2020-04-01
2020;4;15;1671.810625;2020-04-01
2020;4;16;1432.6782142857144;2020-04-01
2020;4;17;2635.792331406551;2020-04-01
2020;4;18;1063.9753846153847;2020-04-01
2020;4;19;1335.5664705882355;2020-04-01
2020;4;20;4007.4948780487807;2020-04-01
2020;4;21;2369.3028125;2020-04-01
2020;4;22;2042.630197368421;2020-04-01
2020;4;23;671.7766666666666;2020-04-01
2020;4;24;1798.3818452380954;2020-04-01
2020;4;25;2296.823733333333;2020-04-01
2020;4;26;2203.549797297297;2020-04-01
2020;4;27;1949.4335953177258;2020-04-01
2020;4;28;2182.233777777778;2020-04-01
2020;4;29;2319.4341025641024;2020-04-01
2020;4;30;2811.53794117647;2020-04-01
2020;4;31;3031.3244483985764;2020-04-01
2020;4;32;1810.268142857143;2020-04-01
2020;4;33;3327.4477627118645;2020-04-01
2020;4;34;3527.1072664359863;2020-04-01
2020;4;35;2442.168734439834;2020-04-01
2020;4;36;1049.4788888888888;2020-04-01
2020;4;37;2094.790521920668;2020-04-01
2020;4;38;2847.547233429395;2020-04-01
2020;4;39;2078.8233333333333;2020-04-01
2020;4;40;2663.2328703703706;2020-04-01
2020;4;41;1809.3961111111112;2020-04-01
2020;4;42;2057.756119402985;2020-04-01
2020;4;43;1807.8159999999998;2020-04-01
2020;4;44;2869.809908496732;2020-04-01
2020;4;45;1818.1595956873314;2020-04-01
2020;4;46;2200.510625;2020-04-01
2020;4;47;1893.358674698795;2020-04-01
2020;4;48;1347.9499999999998;2020-04-01
2020;4;49;1917.0649164677802;2020-04-01
2020;4;50;1859.8748039215686;2020-04-01
2020;4;51;2313.8807486631017;2020-04-01
2020;4;52;2335.52;2020-04-01
2020;4;53;1865.4563888888888;2020-04-01
2020;4;54;2512.970487804878;2020-04-01
2020;4;55;1122.3220000000001;2020-04-01
2020;4;56;2309.172371541502;2020-04-01
2020;4;57;2308.7884482758623;2020-04-01
2020;4;58;1160.9876923076922;2020-04-01
2020;4;59;2751.7444751381217;2020-04-01
2020;4;60;2348.2565591397847;2020-04-01
2020;4;61;1562.2626530612245;2020-04-01
2020;4;62;2017.2064406779662;2020-04-01
2020;4;63;2856.5873033707862;2020-04-01
2020;4;64;3207.69815;2020-04-01
2020;4;65;1941.0398850574713;2020-04-01
2020;4;66;2378.370836236934;2020-04-01
2020;4;67;3466.050168067227;2020-04-01
2020;4;68;2606.693861386139;2020-04-01
2020;4;69;4825.825021097046;2020-04-01
2020;4;70;2078.18;2020-04-01
2020;4;71;1739.648350515464;2020-04-01
2020;4;72;1852.57;2020-04-01
2020;4;73;5306.412325581396;2020-04-01
2020;4;74;5004.303429319371;2020-04-01
2020;4;75;12138.013373493975;2020-04-01
2020;4;76;2105.210016286645;2020-04-01
2020;4;77;3098.2994252873564;2020-04-01
2020;4;78;4791.504959183674;2020-04-01
2020;4;79;1268.471590909091;2020-04-01
2020;4;80;1996.6909756097562;2020-04-01
2020;4;81;1864.5037931034483;2020-04-01
2020;4;82;1918.3598165137614;2020-04-01
2020;4;83;4187.566763990268;2020-04-01
2020;4;84;2668.2808376963353;2020-04-01
2020;4;85;1950.8092794376098;2020-04-01
2020;4;86;1833.604461883408;2020-04-01
2020;4;87;1718.3290909090908;2020-04-01
2020;4;88;1844.284;2020-04-01
2020;4;89;1890.7014285714286;2020-04-01
2020;4;90;1761.98625;2020-04-01
2020;4;91;3654.420504032258;2020-04-01
2020;4;92;7454.021430793157;2020-04-01
2020;4;93;4683.058200408997;2020-04-01
2020;4;94;5464.032028469751;2020-04-01
2020;4;95;3969.2585638297874;2020-04-01
2020;4;97;2753.338695652174;2020-04-01
2020;4;na;3237.3549642004773;2020-04-01
2020;5;01;3159.931807795699;2020-05-01
2020;5;02;1556.5860777385158;2020-05-01
2020;5;03;1296.3725170068028;2020-05-01
2020;5;04;2048.8274;2020-05-01
2020;5;05;2540.1772641509433;2020-05-01
2020;5;06;5412.206443298969;2020-05-01
2020;5;07;2011.6110358565736;2020-05-01
2020;5;08;1132.7055813953489;2020-05-01
2020;5;09;1377.54;2020-05-01
2020;5;10;1630.8814084507042;2020-05-01
2020;5;11;1792.4035507246376;2020-05-01
2020;5;12;1666.7497530864198;2020-05-01
2020;5;13;3843.546705057586;2020-05-01
2020;5;14;2512.0177541899443;2020-05-01
2020;5;15;1521.5327586206895;2020-05-01
2020;5;16;1418.2278787878788;2020-05-01
2020;5;17;2714.4530505709627;2020-05-01
2020;5;18;1287.776603773585;2020-05-01
2020;5;19;1514.7784955752213;2020-05-01
2020;5;20;4081.4667692307694;2020-05-01
2020;5;21;2332.4659369527144;2020-05-01
2020;5;22;1872.2992592592593;2020-05-01
2020;5;23;838.4152380952381;2020-05-01
2020;5;24;1649.377003058104;2020-05-01
2020;5;25;2127.25968641115;2020-05-01
2020;5;26;2266.377096774194;2020-05-01
2020;5;27;1916.3042159916927;2020-05-01
2020;5;28;2074.9326752893126;2020-05-01
2020;5;29;1985.1318644067794;2020-05-01
2020;5;30;2430.880969245107;2020-05-01
2020;5;31;3008.4942592592593;2020-05-01
2020;5;32;1937.7653846153846;2020-05-01
2020;5;33;3456.646569428238;2020-05-01
2020;5;34;3394.0954304954307;2020-05-01
2020;5;35;2931.5541053921565;2020-05-01
2020;5;36;1173.6922580645162;2020-05-01
2020;5;37;2224.0366694283343;2020-05-01
2020;5;38;2609.6498808510637;2020-05-01
2020;5;39;1510.6404081632654;2020-05-01
2020;5;40;2668.4603168044077;2020-05-01
2020;5;41;1673.9619926873856;2020-05-01
2020;5;42;1731.6877857142858;2020-05-01
2020;5;43;1479.82;2020-05-01
2020;5;44;2738.8372043427685;2020-05-01
2020;5;45;2034.451633825944;2020-05-01
2020;5;46;1793.4263492063492;2020-05-01
2020;5;47;1634.5496463022507;2020-05-01
2020;5;48;1378.757;2020-05-01
2020;5;49;1944.3489915966386;2020-05-01
2020;5;50;1836.6550000000002;2020-05-01
2020;5;51;2165.6114056939505;2020-05-01
2020;5;52;1030.814745762712;2020-05-01
2020;5;53;1712.714126984127;2020-05-01
2020;5;54;1997.5115483870966;2020-05-01
2020;5;55;985.8433333333334;2020-05-01
2020;5;56;2622.0300888099464;2020-05-01
2020;5;57;2062.90499009901;2020-05-01
2020;5;58;1038.5634482758621;2020-05-01
2020;5;59;2564.319205344585;2020-05-01
2020;5;60;2420.5847314814814;2020-05-01
2020;5;61;1606.066728110599;2020-05-01
2020;5;62;2075.6461802973977;2020-05-01
2020;5;63;2121.7785321100914;2020-05-01
2020;5;64;3751.6527351664254;2020-05-01
2020;5;65;1589.1148299319727;2020-05-01
2020;5;66;2268.528321678322;2020-05-01
2020;5;67;3195.6800165562913;2020-05-01
2020;5;68;2465.6385945945945;2020-05-01
2020;5;69;4313.109201585504;2020-05-01
2020;5;70;1426.0151219512195;2020-05-01
2020;5;71;1628.0240863787376;2020-05-01
2020;5;72;1748.4712191358026;2020-05-01
2020;5;73;3531.199395973154;2020-05-01
2020;5;74;4431.2810942492015;2020-05-01
2020;5;75;11848.881207289292;2020-05-01
2020;5;76;2179.8876484375;2020-05-01
2020;5;77;3127.4568313689933;2020-05-01
2020;5;78;4234.223589743589;2020-05-01
2020;5;79;1445.0276878612717;2020-05-01
2020;5;80;2008.4698221343874;2020-05-01
2020;5;81;1792.1026732673267;2020-05-01
2020;5;82;1794.6794140625;2020-05-01
2020;5;83;4341.79421686747;2020-05-01
2020;5;84;2596.1997708674307;2020-05-01
2020;5;85;2006.621299019608;2020-05-01
2020;5;86;1716.3298679867987;2020-05-01
2020;5;87;1640.9217621145374;2020-05-01
2020;5;88;1227.9360576923077;2020-05-01
2020;5;89;1675.7835483870967;2020-05-01
2020;5;90;1703.8775675675677;2020-05-01
2020;5;91;3278.1056781720954;2020-05-01
2020;5;92;7669.442706567796;2020-05-01
2020;5;93;4765.686222044728;2020-05-01
2020;5;94;5183.121818181818;2020-05-01
2020;5;95;3561.575857946554;2020-05-01
2020;5;97;2639.1397727272724;2020-05-01
2020;5;na;3051.251738113796;2020-05-01
2020;6;01;2927.9749044585988;2020-06-01
2020;6;02;1648.4598085106384;2020-06-01
2020;6;03;1359.2370658682635;2020-06-01
2020;6;04;2255.5825112107623;2020-06-01
2020;6;05;2746.7946258503403;2020-06-01
2020;6;06;5374.911296156744;2020-06-01
2020;6;07;1987.936403508772;2020-06-01
2020;6;08;1361.11987654321;2020-06-01
2020;6;09;1509.3158865248226;2020-06-01
2020;6;10;1484.0919101123595;2020-06-01
2020;6;11;1948.4853753753755;2020-06-01
2020;6;12;1661.7605357142859;2020-06-01
2020;6;13;3743.9772067828544;2020-06-01
2020;6;14;2445.0546690843153;2020-06-01
2020;6;15;1316.1176923076923;2020-06-01
2020;6;16;1514.5767;2020-06-01
2020;6;17;2680.2368199532343;2020-06-01
2020;6;18;1314.5034210526317;2020-06-01
2020;6;19;1656.3246153846155;2020-06-01
2020;6;20;3888.7578966789665;2020-06-01
2020;6;21;2246.120279850746;2020-06-01
2020;6;22;1905.5152450980393;2020-06-01
2020;6;23;792.0503333333332;2020-06-01
2020;6;24;1669.5234567901236;2020-06-01
2020;6;25;2053.6693359375;2020-06-01
2020;6;26;2138.76112936345;2020-06-01
2020;6;27;1979.2454166666666;2020-06-01
2020;6;28;2118.2851005025127;2020-06-01
2020;6;29;2167.5741479820626;2020-06-01
2020;6;30;2461.379445656918;2020-06-01
2020;6;31;2845.0435054945056;2020-06-01
2020;6;32;1822.7163157894736;2020-06-01
2020;6;33;3532.3528009127212;2020-06-01
2020;6;34;3357.5109723320156;2020-06-01
2020;6;35;2864.7922091886608;2020-06-01
2020;6;36;1136.5761728395062;2020-06-01
2020;6;37;2133.155861411316;2020-06-01
2020;6;38;2700.7619817073173;2020-06-01
2020;6;39;1726.0259793814432;2020-06-01
2020;6;40;2723.6967843631774;2020-06-01
2020;6;41;1613.1282527881042;2020-06-01
2020;6;42;1769.639793814433;2020-06-01
2020;6;43;1629.5954022988503;2020-06-01
2020;6;44;2912.417777377522;2020-06-01
2020;6;45;2067.4502272727273;2020-06-01
2020;6;46;1565.986811594203;2020-06-01
2020;6;47;1596.0464528301886;2020-06-01
2020;6;48;1831.076;2020-06-01
2020;6;49;1927.3344535743631;2020-06-01
2020;6;50;1831.545195402299;2020-06-01
2020;6;51;2221.610306306306;2020-06-01
2020;6;52;1067.3208695652174;2020-06-01
2020;6;53;1753.4408849557524;2020-06-01
2020;6;54;1940.4021264367814;2020-06-01
2020;6;55;1039.282830188679;2020-06-01
2020;6;56;2669.689169909209;2020-06-01
2020;6;57;2117.7273930753563;2020-06-01
2020;6;58;993.5521359223301;2020-06-01
2020;6;59;2539.7540573770493;2020-06-01
2020;6;60;2341.913052245646;2020-06-01
2020;6;61;1498.9026455026453;2020-06-01
2020;6;62;2166.8770749108207;2020-06-01
2020;6;63;2147.5520727272724;2020-06-01
2020;6;64;3831.435171990172;2020-06-01
2020;6;65;1699.4805747126436;2020-06-01
2020;6;66;2386.7817893544734;2020-06-01
2020;6;67;3167.6104423592496;2020-06-01
2020;6;68;2566.3301604278076;2020-06-01
2020;6;69;4434.687909574468;2020-06-01
2020;6;70;1507.9840277777778;2020-06-01
2020;6;71;1514.5815662650602;2020-06-01
2020;6;72;1745.3282804232804;2020-06-01
2020;6;73;3387.380334075724;2020-06-01
2020;6;74;4352.685693548387;2020-06-01
2020;6;75;11817.605739169272;2020-06-01
2020;6;76;2167.404763719512;2020-06-01
2020;6;77;2976.0466651542647;2020-06-01
2020;6;78;4398.849609288611;2020-06-01
2020;6;79;1455.560322580645;2020-06-01
2020;6;80;2096.40592;2020-06-01
2020;6;81;1758.0788586956521;2020-06-01
2020;6;82;1773.0472262773724;2020-06-01
2020;6;83;3818.308189957182;2020-06-01
2020;6;84;2661.7237308868503;2020-06-01
2020;6;85;2140.6603154362415;2020-06-01
2020;6;86;1717.4912440944881;2020-06-01
2020;6;87;1647.741434108527;2020-06-01
2020;6;88;1264.781212121212;2020-06-01
2020;6;89;1496.1594376528117;2020-06-01
2020;6;90;1860.392;2020-06-01
2020;6;91;3382.5314362481677;2020-06-01
2020;6;92;7652.6471184266775;2020-06-01
2020;6;93;4778.54092631579;2020-06-01
2020;6;94;5387.059651567944;2020-06-01
2020;6;95;3545.492285714286;2020-06-01
2020;6;97;2735.6916666666666;2020-06-01
2020;6;na;2950.1396478356564;2020-06-01
2020;7;01;3031.4108564535586;2020-07-01
2020;7;02;1633.737113594041;2020-07-01
2020;7;03;1284.304794520548;2020-07-01
2020;7;04;2001.520948275862;2020-07-01
2020;7;05;2814.2257714285715;2020-07-01
2020;7;06;5572.093296834088;2020-07-01
2020;7;07;1904.3236341463414;2020-07-01
2020;7;08;1171.1153465346533;2020-07-01
2020;7;09;1393.460546875;2020-07-01
2020;7;10;1612.0872279792748;2020-07-01
2020;7;11;1905.4690827338131;2020-07-01
2020;7;12;1693.5326101694916;2020-07-01
2020;7;13;3805.3114065122522;2020-07-01
2020;7;14;2511.2741570565627;2020-07-01
2020;7;15;1430.1797530864196;2020-07-01
2020;7;16;1526.798063583815;2020-07-01
2020;7;17;2819.9162211981566;2020-07-01
2020;7;18;1441.6073977695169;2020-07-01
2020;7;19;1578.744522613065;2020-07-01
2020;7;20;4335.106973995272;2020-07-01
2020;7;21;2268.094705202312;2020-07-01
2020;7;22;2086.7669392523367;2020-07-01
2020;7;23;909.3110666666666;2020-07-01
2020;7;24;1600.249376996805;2020-07-01
2020;7;25;2004.9266190476192;2020-07-01
2020;7;26;2128.3905944517833;2020-07-01
2020;7;27;1940.8412600321028;2020-07-01
2020;7;28;2108.9777156334235;2020-07-01
2020;7;29;2037.846925087108;2020-07-01
2020;7;30;2455.7032192952447;2020-07-01
2020;7;31;2942.6427710070557;2020-07-01
2020;7;32;1804.4747126436782;2020-07-01
2020;7;33;3683.057800636787;2020-07-01
2020;7;34;3350.0700964066605;2020-07-01
2020;7;35;2855.8257829570284;2020-07-01
2020;7;36;1248.9013736263735;2020-07-01
2020;7;37;2137.683543522961;2020-07-01
2020;7;38;2611.7816083521443;2020-07-01
2020;7;39;1881.0536305732483;2020-07-01
2020;7;40;2865.6153193832597;2020-07-01
2020;7;41;1575.1599002493765;2020-07-01
2020;7;42;1694.9580677290835;2020-07-01
2020;7;43;1553.8252542372882;2020-07-01
2020;7;44;2976.4384781926574;2020-07-01
2020;7;45;2052.488347160179;2020-07-01
2020;7;46;1616.1797652582159;2020-07-01
2020;7;47;1628.1163894139886;2020-07-01
2020;7;48;1839.003333333333;2020-07-01
2020;7;49;2050.9600153846154;2020-07-01
2020;7;50;1737.167188099808;2020-07-01
2020;7;51;2112.275;2020-07-01
2020;7;52;1028.7101818181818;2020-07-01
2020;7;53;1573.9329813664597;2020-07-01
2020;7;54;1925.492256637168;2020-07-01
2020;7;55;1044.9653773584905;2020-07-01
2020;7;56;2507.25103125;2020-07-01
2020;7;57;2086.750286085826;2020-07-01
2020;7;58;1070.1585772357723;2020-07-01
2020;7;59;2384.934358306189;2020-07-01
2020;7;60;2353.0324172185433;2020-07-01
2020;7;61;1351.5303139013454;2020-07-01
2020;7;62;2174.058969889065;2020-07-01
2020;7;63;2007.251741935484;2020-07-01
2020;7;64;3745.985303776683;2020-07-01
2020;7;65;1645.9337421383648;2020-07-01
2020;7;66;2452.4700695410293;2020-07-01
2020;7;67;2976.0818448883665;2020-07-01
2020;7;68;2478.2457582417583;2020-07-01
2020;7;69;4436.632401712729;2020-07-01
2020;7;70;1693.351891891892;2020-07-01
2020;7;71;1493.8160770975057;2020-07-01
2020;7;72;1664.2948910411624;2020-07-01
2020;7;73;3583.193556701031;2020-07-01
2020;7;74;4479.680584450402;2020-07-01
2020;7;75;11810.26744660194;2020-07-01
2020;7;76;2127.38950307091;2020-07-01
2020;7;77;3041.280007087172;2020-07-01
2020;7;78;4296.758556538219;2020-07-01
2020;7;79;1468.990291970803;2020-07-01
2020;7;80;1996.2764135021098;2020-07-01
2020;7;81;1782.1344608567208;2020-07-01
2020;7;82;1821.1714392059553;2020-07-01
2020;7;83;3921.932700671141;2020-07-01
2020;7;84;2679.784791252485;2020-07-01
2020;7;85;2254.434578069732;2020-07-01
2020;7;86;1648.041776649746;2020-07-01
2020;7;87;1547.4696650717701;2020-07-01
2020;7;88;1344.6259111111112;2020-07-01
2020;7;89;1453.562157772622;2020-07-01
